Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
BAJFINANCE,EQ,15-Mar-2017,1126.7,1129.0,1143.2,1124.25,1128.3,1134.55,1136.73,781510,888362125.5,19496
BAJFINANCE,EQ,16-Mar-2017,1134.55,1139.7,1178.0,1130.85,1171.95,1163.5,1153.28,1234503,1423722861.65,39472
BAJFINANCE,EQ,17-Mar-2017,1163.5,1170.0,1183.7,1151.3,1156.4,1159.3,1164.34,822826,958046554.5,28053
BAJFINANCE,EQ,20-Mar-2017,1159.3,1165.0,1192.3,1142.75,1180.0,1172.55,1161.57,978371,1136446405.65,18337
BAJFINANCE,EQ,21-Mar-2017,1172.55,1172.05,1184.95,1146.0,1170.0,1174.55,1171.63,2284752,2676874311.15,45223
BAJFINANCE,EQ,22-Mar-2017,1174.55,1155.1,1167.95,1150.0,1157.0,1159.7,1158.89,691551,801428114.95,25081
BAJFINANCE,EQ,23-Mar-2017,1159.7,1161.5,1191.7,1161.5,1183.1,1185.75,1178.62,873741,1029807534.3,32531
BAJFINANCE,EQ,24-Mar-2017,1185.75,1190.4,1198.0,1170.55,1180.0,1177.05,1187.12,668010,793007597.15,28163
BAJFINANCE,EQ,27-Mar-2017,1177.05,1177.0,1189.0,1171.0,1186.0,1185.0,1180.61,479265,565825626.75,17727
BAJFINANCE,EQ,28-Mar-2017,1185.0,1194.0,1206.0,1186.75,1194.4,1194.75,1197.21,809959,969687932.6,26190
BAJFINANCE,EQ,29-Mar-2017,1194.75,1199.4,1205.0,1172.0,1178.05,1180.75,1186.22,632607,750413379.3,33201
BAJFINANCE,EQ,30-Mar-2017,1180.75,1180.0,1190.1,1173.0,1183.0,1181.05,1181.29,657966,777247206.7,23257
BAJFINANCE,EQ,31-Mar-2017,1181.05,1188.0,1188.0,1167.5,1173.95,1171.1,1172.43,474585,556416116.65,20201
BAJFINANCE,EQ,03-Apr-2017,1171.1,1170.05,1189.0,1162.0,1179.0,1181.75,1175.95,473642,556977281.2,14759
BAJFINANCE,EQ,05-Apr-2017,1181.75,1190.0,1190.0,1165.0,1172.0,1173.1,1173.42,680777,798840258.1,30794
BAJFINANCE,EQ,06-Apr-2017,1173.1,1177.8,1204.05,1165.75,1198.5,1198.1,1184.75,856876,1015182984.65,17910
BAJFINANCE,EQ,07-Apr-2017,1198.1,1198.0,1224.0,1192.2,1206.15,1201.6,1213.48,1099961,1334784586.4,28908
BAJFINANCE,EQ,10-Apr-2017,1201.6,1201.7,1252.0,1190.0,1246.0,1240.75,1222.67,1046689,1279758189.55,37907
BAJFINANCE,EQ,11-Apr-2017,1240.75,1246.0,1274.0,1242.0,1255.0,1255.95,1255.3,1142967,1434765025.5,32063
BAJFINANCE,EQ,12-Apr-2017,1255.95,1260.0,1278.0,1248.0,1270.0,1266.2,1264.47,1062045,1342918846.35,37846
BAJFINANCE,EQ,13-Apr-2017,1266.2,1267.8,1292.0,1261.0,1276.0,1273.9,1271.49,613348,779866705.2,20584
BAJFINANCE,EQ,17-Apr-2017,1273.9,1274.9,1282.0,1246.55,1250.0,1259.55,1266.17,609476,771699453.5,10065
BAJFINANCE,EQ,18-Apr-2017,1259.55,1254.4,1270.7,1229.9,1239.0,1236.05,1255.76,583708,732999632.25,25028
BAJFINANCE,EQ,19-Apr-2017,1236.05,1237.8,1252.5,1217.55,1250.0,1242.95,1235.27,777297,960168178.25,20346
BAJFINANCE,EQ,20-Apr-2017,1242.95,1253.0,1258.5,1243.0,1249.65,1252.0,1251.47,443637,555199888.1,11027
BAJFINANCE,EQ,21-Apr-2017,1252.0,1252.0,1259.9,1236.3,1245.05,1246.95,1248.9,380126,474741172.75,14916
BAJFINANCE,EQ,24-Apr-2017,1246.95,1251.1,1275.0,1242.1,1274.0,1271.75,1261.03,475488,599602910.9,15427
BAJFINANCE,EQ,25-Apr-2017,1271.75,1279.0,1349.0,1276.0,1341.9,1341.7,1322.06,2092724,2766699188.25,72505
BAJFINANCE,EQ,26-Apr-2017,1341.7,1345.0,1349.9,1301.55,1310.7,1309.7,1324.14,1207320,1598666544.6,32774
BAJFINANCE,EQ,27-Apr-2017,1309.7,1315.0,1315.85,1278.05,1285.55,1285.7,1289.24,1627631,2098408519.2,27877
BAJFINANCE,EQ,28-Apr-2017,1285.7,1278.05,1295.0,1268.75,1275.0,1276.2,1279.1,1183154,1513369011.45,24511
BAJFINANCE,EQ,02-May-2017,1276.2,1281.9,1286.15,1257.0,1269.9,1268.6,1273.02,708574,902030497.55,22397
BAJFINANCE,EQ,03-May-2017,1268.6,1270.0,1282.8,1260.0,1270.8,1270.1,1270.59,1086778,1380844474.35,35650
BAJFINANCE,EQ,04-May-2017,1270.1,1271.25,1311.9,1271.25,1296.1,1296.55,1298.28,1121302,1455767065.6,38619
BAJFINANCE,EQ,05-May-2017,1296.55,1295.0,1303.0,1264.9,1270.05,1274.25,1281.57,467205,598756433.55,17223
BAJFINANCE,EQ,08-May-2017,1274.25,1270.25,1286.35,1260.5,1275.5,1272.0,1271.7,471627,599766499.15,26857
BAJFINANCE,EQ,09-May-2017,1272.0,1275.0,1292.9,1264.5,1292.45,1286.1,1277.38,567703,725172972.1,31870
BAJFINANCE,EQ,10-May-2017,1286.1,1295.0,1331.0,1293.55,1328.0,1327.0,1317.76,1302185,1715963069.4,43567
BAJFINANCE,EQ,11-May-2017,1327.0,1334.95,1344.9,1318.45,1333.75,1339.7,1331.68,672768,895912012.15,16795
BAJFINANCE,EQ,12-May-2017,1339.7,1332.0,1339.0,1305.0,1313.3,1314.75,1318.85,438863,578792457.1,13744
BAJFINANCE,EQ,15-May-2017,1314.75,1323.0,1348.5,1317.65,1332.0,1332.95,1335.96,634195,847257919.7,16701
BAJFINANCE,EQ,16-May-2017,1332.95,1337.4,1358.8,1327.2,1346.0,1347.75,1344.96,788530,1060542484.1,22552
BAJFINANCE,EQ,17-May-2017,1347.75,1350.0,1374.0,1297.5,1320.0,1324.8,1343.51,2408302,3235569755.55,67508
BAJFINANCE,EQ,18-May-2017,1324.8,1299.0,1343.0,1296.05,1310.7,1314.55,1325.97,1210985,1605727642.65,34422
BAJFINANCE,EQ,19-May-2017,1314.55,1324.0,1333.9,1265.55,1288.0,1289.15,1295.81,1167010,1512225877.7,32394
BAJFINANCE,EQ,22-May-2017,1289.15,1299.0,1304.0,1237.35,1240.0,1242.15,1264.99,873873,1105443652.65,39772
BAJFINANCE,EQ,23-May-2017,1242.15,1249.9,1265.0,1190.55,1230.7,1233.75,1231.01,1348383,1659867589.9,60446
BAJFINANCE,EQ,24-May-2017,1233.75,1234.0,1254.9,1210.0,1225.0,1224.35,1231.39,787101,969230740.9,42989
BAJFINANCE,EQ,25-May-2017,1224.35,1230.0,1268.0,1228.25,1263.0,1258.85,1250.15,905807,1132395407.4,38094
BAJFINANCE,EQ,26-May-2017,1258.85,1261.7,1326.7,1261.7,1314.85,1317.8,1305.26,1306793,1705701981.25,40302
BAJFINANCE,EQ,29-May-2017,1317.8,1319.4,1333.0,1301.9,1309.95,1307.45,1318.58,652289,860093352.45,24119
BAJFINANCE,EQ,30-May-2017,1307.45,1305.2,1324.9,1303.7,1322.35,1321.55,1317.44,513005,675851927.35,25635
BAJFINANCE,EQ,31-May-2017,1321.55,1323.0,1334.9,1316.1,1329.4,1326.95,1326.64,726284,963517605.55,42248
BAJFINANCE,EQ,01-Jun-2017,1326.95,1334.0,1339.0,1320.25,1323.8,1327.35,1329.35,387968,515743856.35,12771
BAJFINANCE,EQ,02-Jun-2017,1327.35,1332.4,1365.0,1318.0,1362.0,1361.25,1346.17,668081,899348743.7,21491
BAJFINANCE,EQ,05-Jun-2017,1361.25,1368.55,1372.65,1348.05,1361.75,1363.1,1361.85,570009,776267840.05,16609
BAJFINANCE,EQ,06-Jun-2017,1363.1,1363.4,1367.9,1325.0,1333.65,1336.65,1342.1,601678,807514827.35,22461
BAJFINANCE,EQ,07-Jun-2017,1336.65,1341.1,1360.0,1335.1,1341.3,1343.15,1346.68,550988,742007098.0,15482
BAJFINANCE,EQ,08-Jun-2017,1343.15,1344.9,1372.0,1344.7,1360.0,1361.7,1360.76,570819,776748073.45,19214
BAJFINANCE,EQ,09-Jun-2017,1361.7,1358.0,1382.0,1343.7,1370.0,1376.85,1367.45,530582,725541900.15,23351
BAJFINANCE,EQ,12-Jun-2017,1376.85,1369.95,1383.0,1356.55,1369.0,1364.95,1367.4,370028,505978055.5,14815
BAJFINANCE,EQ,13-Jun-2017,1364.95,1374.0,1380.0,1361.0,1362.0,1371.5,1373.62,435644,598410870.85,22238
BAJFINANCE,EQ,14-Jun-2017,1371.5,1374.2,1375.0,1354.0,1360.0,1361.0,1365.29,634727,866584207.5,29134
BAJFINANCE,EQ,15-Jun-2017,1361.0,1361.1,1413.0,1352.2,1409.3,1405.25,1386.17,1569774,2175971915.0,46282
BAJFINANCE,EQ,16-Jun-2017,1405.25,1415.0,1424.85,1403.3,1406.0,1410.3,1415.04,824516,1166727044.55,36654
BAJFINANCE,EQ,19-Jun-2017,1410.3,1405.2,1421.7,1395.6,1400.1,1399.85,1405.58,426223,599091881.05,20625
BAJFINANCE,EQ,20-Jun-2017,1399.85,1407.7,1432.9,1395.05,1411.5,1409.6,1418.2,781161,1107841162.4,38166
BAJFINANCE,EQ,21-Jun-2017,1409.6,1404.8,1426.0,1401.0,1419.9,1416.65,1416.69,449181,636348673.3,23993
BAJFINANCE,EQ,22-Jun-2017,1416.65,1419.0,1427.0,1395.3,1400.0,1401.8,1410.93,477586,673842667.65,31890
BAJFINANCE,EQ,23-Jun-2017,1401.8,1405.0,1415.5,1366.0,1400.0,1400.75,1391.87,620781,864045572.65,27030
BAJFINANCE,EQ,27-Jun-2017,1400.75,1400.0,1400.0,1336.75,1341.0,1349.95,1361.84,1053829,1435142568.55,37982
BAJFINANCE,EQ,28-Jun-2017,1349.95,1341.0,1377.0,1313.9,1371.0,1372.35,1353.9,998218,1351490429.3,30259
BAJFINANCE,EQ,29-Jun-2017,1372.35,1379.0,1394.85,1366.5,1369.65,1376.3,1381.08,726869,1003865047.95,17813
BAJFINANCE,EQ,30-Jun-2017,1376.3,1367.6,1380.0,1352.5,1373.55,1373.1,1364.0,496260,676901079.6,31246
BAJFINANCE,EQ,03-Jul-2017,1373.1,1380.0,1390.0,1366.5,1384.0,1387.15,1380.67,446514,616490664.5,18913
BAJFINANCE,EQ,04-Jul-2017,1387.15,1390.0,1408.75,1376.55,1378.0,1379.55,1388.07,704342,977677586.1,23191
BAJFINANCE,EQ,05-Jul-2017,1379.55,1375.0,1407.0,1370.1,1399.0,1398.55,1391.6,643929,896093763.4,25001
BAJFINANCE,EQ,06-Jul-2017,1398.55,1398.9,1413.5,1392.35,1397.5,1399.3,1404.77,418130,587376329.2,25318
BAJFINANCE,EQ,07-Jul-2017,1399.3,1398.5,1403.6,1387.4,1393.0,1391.7,1395.07,202005,281811710.3,8185
BAJFINANCE,EQ,10-Jul-2017,1391.7,1451.55,1451.55,1395.1,1411.55,1412.8,1410.24,150018,211560811.05,3910
BAJFINANCE,EQ,11-Jul-2017,1412.8,1419.4,1431.0,1409.6,1422.0,1419.2,1422.27,665556,946603580.4,28991
BAJFINANCE,EQ,12-Jul-2017,1419.2,1424.5,1452.0,1420.0,1452.0,1443.7,1435.9,654934,940419643.0,16957
BAJFINANCE,EQ,13-Jul-2017,1443.7,1452.0,1489.5,1450.9,1482.1,1485.9,1473.08,1011798,1490462162.6,45659
BAJFINANCE,EQ,14-Jul-2017,1485.9,1485.0,1508.65,1470.65,1495.0,1499.4,1488.5,570522,849222446.0,19927
BAJFINANCE,EQ,17-Jul-2017,1499.4,1504.95,1549.7,1488.05,1538.55,1538.5,1525.27,947006,1444438289.15,29590
BAJFINANCE,EQ,18-Jul-2017,1538.5,1537.95,1545.15,1507.0,1514.95,1512.35,1524.5,501708,764854066.65,24617
BAJFINANCE,EQ,19-Jul-2017,1512.35,1519.65,1577.4,1515.0,1544.0,1541.85,1548.11,2655273,4110642034.5,92367
BAJFINANCE,EQ,20-Jul-2017,1541.85,1551.0,1608.0,1547.1,1587.25,1595.35,1587.31,2169635,3443890632.2,71082
BAJFINANCE,EQ,21-Jul-2017,1595.35,1598.9,1631.5,1585.0,1623.0,1621.35,1613.88,1380541,2228031116.45,54293
BAJFINANCE,EQ,24-Jul-2017,1621.35,1633.0,1637.3,1587.95,1602.0,1597.4,1609.17,835475,1344419753.1,38922
BAJFINANCE,EQ,25-Jul-2017,1597.4,1606.9,1632.9,1600.0,1632.7,1627.5,1621.22,813854,1319436779.65,35029
BAJFINANCE,EQ,26-Jul-2017,1627.5,1636.0,1695.75,1630.0,1691.15,1687.15,1665.45,1475906,2458050593.65,49277
BAJFINANCE,EQ,27-Jul-2017,1687.15,1704.0,1739.8,1671.1,1673.9,1679.35,1709.8,1955562,3343620960.35,62265
BAJFINANCE,EQ,28-Jul-2017,1679.35,1672.0,1710.9,1662.55,1702.2,1701.35,1694.75,926268,1569796006.05,38831
BAJFINANCE,EQ,31-Jul-2017,1701.35,1718.0,1724.0,1697.6,1705.65,1703.1,1708.39,576928,985615846.05,23982
BAJFINANCE,EQ,01-Aug-2017,1703.1,1709.9,1727.9,1706.05,1718.0,1716.25,1718.82,692591,1190439654.5,31158
BAJFINANCE,EQ,02-Aug-2017,1716.25,1724.95,1726.2,1691.1,1705.0,1707.2,1708.87,396171,677006159.4,16443
BAJFINANCE,EQ,03-Aug-2017,1707.2,1714.0,1729.0,1698.05,1708.0,1701.75,1713.46,775709,1329143630.0,38229
BAJFINANCE,EQ,04-Aug-2017,1701.75,1704.9,1730.0,1701.05,1729.55,1723.45,1714.61,710636,1218461438.15,30960
BAJFINANCE,EQ,07-Aug-2017,1723.45,1735.5,1805.95,1729.6,1800.0,1798.15,1781.41,1504033,2679297944.9,45419
BAJFINANCE,EQ,08-Aug-2017,1798.15,1813.0,1829.5,1772.0,1778.0,1779.8,1798.06,1761065,3166505882.2,52781
BAJFINANCE,EQ,09-Aug-2017,1779.8,1769.9,1769.9,1682.55,1693.0,1697.7,1725.25,1899560,3277223611.15,55363
BAJFINANCE,EQ,10-Aug-2017,1697.7,1680.0,1689.9,1610.05,1650.0,1635.6,1655.57,1835002,3037977637.15,53350
BAJFINANCE,EQ,11-Aug-2017,1635.6,1590.0,1732.6,1590.0,1704.9,1695.4,1678.57,3505576,5884367717.05,71055
BAJFINANCE,EQ,14-Aug-2017,1695.4,1721.3,1742.35,1705.0,1717.0,1710.9,1718.56,1311855,2254500538.2,49700
BAJFINANCE,EQ,16-Aug-2017,1710.9,1730.0,1730.0,1683.2,1725.0,1721.35,1704.39,705754,1202879178.4,27125
BAJFINANCE,EQ,17-Aug-2017,1721.35,1730.0,1762.5,1720.5,1722.0,1728.75,1740.6,729269,1269367431.3,21925
BAJFINANCE,EQ,18-Aug-2017,1728.75,1710.0,1722.9,1688.5,1701.0,1704.95,1705.49,932335,1590085129.45,52990
BAJFINANCE,EQ,21-Aug-2017,1704.95,1704.95,1731.0,1678.55,1685.2,1690.6,1712.76,1090057,1867000636.5,38619
BAJFINANCE,EQ,22-Aug-2017,1690.6,1708.0,1713.6,1662.55,1683.0,1682.9,1690.26,654334,1105993187.3,26671
BAJFINANCE,EQ,23-Aug-2017,1682.9,1695.9,1784.7,1695.9,1779.0,1779.3,1750.64,1825088,3195076772.9,63224
BAJFINANCE,EQ,24-Aug-2017,1779.3,1791.4,1797.7,1752.8,1761.9,1760.1,1772.56,1324532,2347815321.65,38863
BAJFINANCE,EQ,28-Aug-2017,1760.1,1773.5,1837.4,1767.0,1831.0,1829.95,1813.4,1347345,2443272982.2,51479
BAJFINANCE,EQ,29-Aug-2017,1829.95,1835.0,1835.0,1762.0,1770.0,1773.4,1793.0,1482257,2657680345.45,49517
BAJFINANCE,EQ,30-Aug-2017,1773.4,1798.0,1819.4,1777.05,1788.0,1788.05,1801.47,1064601,1917843415.45,32167
BAJFINANCE,EQ,31-Aug-2017,1788.05,1797.4,1805.7,1770.0,1790.0,1781.9,1787.47,1116765,1996186848.4,32145
BAJFINANCE,EQ,01-Sep-2017,1781.9,1790.0,1807.0,1790.0,1799.95,1799.95,1799.21,489396,880526551.2,19357
BAJFINANCE,EQ,04-Sep-2017,1799.95,1797.95,1820.0,1775.55,1801.0,1801.35,1798.73,658965,1185298372.0,25495
BAJFINANCE,EQ,05-Sep-2017,1801.35,1809.85,1815.3,1784.55,1793.0,1794.4,1798.68,741229,1333236271.8,30165
BAJFINANCE,EQ,06-Sep-2017,1794.4,1782.0,1883.0,1777.7,1859.7,1858.95,1845.35,2742892,5061604598.8,66627
BAJFINANCE,EQ,07-Sep-2017,1858.95,1880.0,1985.9,1871.15,1963.0,1963.2,1927.47,4271734,8233649353.8,88541
BAJFINANCE,EQ,08-Sep-2017,1963.2,1970.0,1974.95,1881.0,1888.0,1891.2,1912.28,2856329,5462110853.7,97619
BAJFINANCE,EQ,11-Sep-2017,1891.2,1900.0,1935.45,1898.05,1921.3,1920.45,1921.36,1098804,2111197299.4,35104
BAJFINANCE,EQ,12-Sep-2017,1920.45,1935.0,1935.0,1886.6,1894.0,1894.4,1897.68,1473997,2797173472.2,36080
BAJFINANCE,EQ,13-Sep-2017,1894.4,1895.0,1924.7,1895.0,1910.6,1907.15,1911.94,810810,1550220895.15,27216
BAJFINANCE,EQ,14-Sep-2017,1907.15,1913.0,1935.5,1901.0,1913.9,1909.9,1916.61,951870,1824360919.0,37832
BAJFINANCE,EQ,15-Sep-2017,1909.9,1895.6,1912.1,1881.4,1903.55,1902.75,1897.94,922149,1750185270.2,37374
BAJFINANCE,EQ,18-Sep-2017,1902.75,1916.0,1929.25,1906.6,1912.5,1911.65,1918.61,430947,826819504.3,16318
BAJFINANCE,EQ,19-Sep-2017,1911.65,1924.1,1928.7,1904.05,1912.0,1911.8,1916.78,598020,1146272073.25,22194
BAJFINANCE,EQ,20-Sep-2017,1911.8,1918.8,1918.85,1900.0,1904.5,1904.9,1907.55,377551,720198208.9,20822
BAJFINANCE,EQ,21-Sep-2017,1904.9,1908.0,1926.0,1871.55,1916.6,1919.5,1900.63,754880,1434748303.25,32860
BAJFINANCE,EQ,22-Sep-2017,1919.5,1910.0,1910.0,1847.0,1858.0,1863.15,1868.15,1772943,3312125707.2,72997
BAJFINANCE,EQ,25-Sep-2017,1863.15,1859.95,1859.95,1759.0,1799.7,1796.0,1802.04,1826884,3292126622.4,67330
BAJFINANCE,EQ,26-Sep-2017,1796.0,1796.0,1862.8,1780.95,1839.0,1840.1,1819.82,1044947,1901610945.55,35310
BAJFINANCE,EQ,27-Sep-2017,1840.1,1859.0,1859.0,1795.25,1808.2,1806.75,1820.25,764148,1390939692.75,28133
BAJFINANCE,EQ,28-Sep-2017,1806.75,1817.0,1855.0,1791.0,1840.2,1842.85,1836.41,3925555,7208934248.0,62434
BAJFINANCE,EQ,29-Sep-2017,1842.85,1857.95,1875.0,1830.35,1836.1,1838.05,1857.6,1216964,2260636381.1,48509
BAJFINANCE,EQ,03-Oct-2017,1838.05,1860.0,1873.5,1831.7,1872.95,1867.8,1856.41,975293,1810539250.35,33905
BAJFINANCE,EQ,04-Oct-2017,1867.8,1879.95,1879.95,1852.0,1862.0,1862.65,1863.91,538069,1002910577.7,23734
BAJFINANCE,EQ,05-Oct-2017,1862.65,1865.0,1885.5,1855.4,1867.0,1866.2,1872.35,398463,746062275.75,18446
BAJFINANCE,EQ,06-Oct-2017,1866.2,1880.0,1934.55,1868.4,1926.0,1923.6,1906.7,1227615,2340687926.5,31737
BAJFINANCE,EQ,09-Oct-2017,1923.6,1928.0,1954.0,1916.0,1940.5,1941.3,1938.19,999574,1937362470.7,35652
BAJFINANCE,EQ,10-Oct-2017,1941.3,1944.0,1959.4,1943.0,1949.75,1950.8,1950.94,517117,1008863606.4,20493
BAJFINANCE,EQ,11-Oct-2017,1950.8,1967.0,1967.0,1901.95,1922.85,1923.55,1933.33,726978,1405488998.55,28265
BAJFINANCE,EQ,12-Oct-2017,1923.55,1940.0,1957.75,1923.0,1953.0,1953.15,1939.04,1019350,1976564299.45,20123
BAJFINANCE,EQ,13-Oct-2017,1953.15,1955.1,1973.7,1948.45,1953.0,1953.05,1955.5,849832,1661844702.95,26474
BAJFINANCE,EQ,16-Oct-2017,1953.05,1966.0,1967.0,1875.35,1882.45,1886.3,1920.54,2652753,5094715936.9,78653
BAJFINANCE,EQ,17-Oct-2017,1886.3,1880.25,1902.0,1856.4,1872.0,1867.1,1879.04,1782421,3349239352.7,55613
BAJFINANCE,EQ,18-Oct-2017,1867.1,1870.0,1884.0,1848.65,1872.9,1868.5,1867.98,710046,1326354710.65,31751
BAJFINANCE,EQ,19-Oct-2017,1868.5,1872.8,1872.8,1832.0,1839.25,1845.9,1854.36,169845,314953117.45,6851
BAJFINANCE,EQ,23-Oct-2017,1845.9,1845.0,1856.9,1812.2,1836.4,1833.75,1832.25,1011137,1852659365.05,28835
BAJFINANCE,EQ,24-Oct-2017,1833.75,1848.0,1848.0,1816.0,1826.0,1826.05,1828.03,929872,1699829366.35,32263
BAJFINANCE,EQ,25-Oct-2017,1826.05,1820.0,1820.0,1713.55,1731.9,1726.35,1747.97,2865279,5008421484.2,78688
BAJFINANCE,EQ,26-Oct-2017,1726.35,1739.0,1766.0,1700.1,1754.1,1746.75,1742.35,1641262,2859656614.9,54063
BAJFINANCE,EQ,27-Oct-2017,1746.75,1760.05,1828.65,1752.45,1823.5,1819.0,1803.07,1656079,2986020937.15,40849
BAJFINANCE,EQ,30-Oct-2017,1819.0,1832.0,1836.25,1797.8,1804.3,1804.3,1812.83,563901,1022259449.15,18534
BAJFINANCE,EQ,31-Oct-2017,1804.3,1787.0,1824.05,1774.55,1800.2,1800.6,1800.2,764883,1376943973.75,26964
BAJFINANCE,EQ,01-Nov-2017,1800.6,1809.6,1819.7,1801.0,1804.15,1806.75,1809.47,468999,848640264.3,13867
BAJFINANCE,EQ,02-Nov-2017,1806.75,1815.0,1821.9,1802.0,1810.0,1810.2,1810.78,458603,830428226.25,17854
BAJFINANCE,EQ,03-Nov-2017,1810.2,1825.0,1845.0,1808.4,1833.65,1836.95,1827.91,769995,1407480452.55,27818
BAJFINANCE,EQ,06-Nov-2017,1836.95,1818.0,1844.9,1811.8,1816.15,1822.0,1831.05,583097,1067680073.1,19471
BAJFINANCE,EQ,07-Nov-2017,1822.0,1848.0,1848.0,1773.3,1798.85,1802.55,1797.15,769590,1383071433.6,23907
BAJFINANCE,EQ,08-Nov-2017,1802.55,1794.55,1804.9,1771.55,1782.45,1775.7,1785.0,549567,980975086.45,38151
BAJFINANCE,EQ,09-Nov-2017,1775.7,1787.05,1793.4,1733.0,1753.0,1753.0,1757.93,866349,1522982760.0,37793
BAJFINANCE,EQ,10-Nov-2017,1753.0,1731.1,1769.0,1731.1,1741.0,1745.0,1751.56,805954,1411677148.75,26854
BAJFINANCE,EQ,13-Nov-2017,1745.0,1759.95,1759.95,1718.5,1728.0,1728.75,1736.25,544530,945441622.5,36384
BAJFINANCE,EQ,14-Nov-2017,1728.75,1731.0,1769.9,1720.2,1752.0,1754.9,1744.76,633554,1105398440.5,29951
BAJFINANCE,EQ,15-Nov-2017,1754.9,1762.1,1763.95,1707.05,1719.0,1713.8,1721.57,926465,1594969945.65,50982
BAJFINANCE,EQ,16-Nov-2017,1713.8,1725.0,1780.2,1716.5,1777.75,1764.25,1742.16,901089,1569844847.6,36679
BAJFINANCE,EQ,17-Nov-2017,1764.25,1790.0,1817.0,1778.1,1780.0,1787.35,1796.68,943939,1695955573.0,34004
BAJFINANCE,EQ,20-Nov-2017,1787.35,1786.8,1807.5,1770.05,1805.0,1805.25,1795.2,602115,1080918085.2,28187
BAJFINANCE,EQ,21-Nov-2017,1805.25,1819.0,1822.75,1791.25,1807.8,1809.75,1809.44,495585,896730711.75,31788
BAJFINANCE,EQ,22-Nov-2017,1809.75,1816.7,1816.7,1768.55,1773.8,1773.95,1777.15,738204,1311896228.45,38573
BAJFINANCE,EQ,23-Nov-2017,1773.95,1777.0,1782.45,1747.0,1762.6,1763.65,1764.01,587412,1036202226.5,21004
BAJFINANCE,EQ,24-Nov-2017,1763.65,1773.0,1798.3,1764.0,1785.1,1790.0,1787.18,572947,1023960777.4,25011
BAJFINANCE,EQ,27-Nov-2017,1790.0,1780.0,1784.3,1765.0,1772.0,1773.25,1773.47,573099,1016371803.05,20175
BAJFINANCE,EQ,28-Nov-2017,1773.25,1772.0,1783.95,1762.5,1764.4,1766.4,1772.84,552962,980314318.35,24523
BAJFINANCE,EQ,29-Nov-2017,1766.4,1765.0,1777.95,1751.0,1755.4,1756.3,1760.9,687118,1209947268.0,21895
BAJFINANCE,EQ,30-Nov-2017,1756.3,1754.85,1759.4,1722.35,1734.75,1727.05,1732.98,1304556,2260771041.7,30256
BAJFINANCE,EQ,01-Dec-2017,1727.05,1737.0,1741.8,1705.3,1708.0,1711.6,1727.03,601822,1039361927.45,21368
BAJFINANCE,EQ,04-Dec-2017,1711.6,1724.0,1724.0,1670.15,1675.8,1675.95,1682.06,802041,1349080081.55,40300
BAJFINANCE,EQ,05-Dec-2017,1675.95,1675.95,1719.0,1661.05,1710.0,1707.4,1685.62,1109920,1870905925.75,44648
BAJFINANCE,EQ,06-Dec-2017,1707.4,1699.95,1714.9,1662.5,1674.95,1671.45,1682.6,933213,1570221450.8,48497
BAJFINANCE,EQ,07-Dec-2017,1671.45,1685.0,1690.15,1661.0,1672.0,1676.3,1678.22,986167,1655007023.45,33701
BAJFINANCE,EQ,08-Dec-2017,1676.3,1685.0,1708.2,1683.3,1706.0,1702.25,1698.19,767714,1303727658.15,34736
BAJFINANCE,EQ,11-Dec-2017,1702.25,1710.0,1720.0,1690.2,1708.95,1707.8,1706.63,616189,1051605380.4,32044
BAJFINANCE,EQ,12-Dec-2017,1707.8,1705.0,1716.0,1690.1,1696.9,1699.25,1701.26,1051828,1789435910.35,26068
BAJFINANCE,EQ,13-Dec-2017,1699.25,1694.75,1700.75,1661.0,1670.0,1671.8,1682.1,932378,1568349862.5,56437
BAJFINANCE,EQ,14-Dec-2017,1671.8,1675.0,1698.9,1627.05,1692.5,1685.85,1656.79,1257072,2082704543.0,62443
BAJFINANCE,EQ,15-Dec-2017,1685.85,1700.0,1739.7,1692.0,1725.0,1729.6,1715.37,1507279,2585543229.2,46769
BAJFINANCE,EQ,18-Dec-2017,1729.6,1726.0,1773.0,1653.2,1754.9,1756.85,1746.21,1630170,2846622433.35,47529
BAJFINANCE,EQ,19-Dec-2017,1756.85,1766.0,1770.85,1739.05,1760.05,1757.75,1752.46,707467,1239809731.1,36199
BAJFINANCE,EQ,20-Dec-2017,1757.75,1765.0,1785.0,1750.0,1770.0,1770.4,1770.77,957893,1696209301.45,39132
BAJFINANCE,EQ,21-Dec-2017,1770.4,1774.95,1774.95,1743.35,1755.5,1748.05,1754.27,896398,1572523190.55,32656
BAJFINANCE,EQ,22-Dec-2017,1748.05,1756.0,1788.4,1750.0,1776.05,1782.45,1773.75,662716,1175495326.7,28292
BAJFINANCE,EQ,26-Dec-2017,1782.45,1784.7,1795.0,1774.2,1788.0,1789.5,1787.1,494224,883226060.6,18280
BAJFINANCE,EQ,27-Dec-2017,1789.5,1797.2,1797.6,1762.0,1768.9,1770.95,1783.43,450413,803278246.0,15715
BAJFINANCE,EQ,28-Dec-2017,1770.95,1780.0,1782.0,1745.5,1749.0,1755.15,1764.13,886376,1563684259.9,26893
BAJFINANCE,EQ,29-Dec-2017,1755.15,1749.25,1765.9,1748.15,1760.0,1756.7,1757.61,447507,786541698.25,33248
